Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,pc1_1,pc1_2,pc1_3,Status
0,14,0.1111111111111111,14,1,15,0.4010526315789473,14,8,9,30,34,0.4736842105263157,0,0,0,1,0,1,0.490566037735849,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,2.1398073858076407,5.999134432250292,4.404092690467589,0
4,3,0.2222222222222222,15,0,15,0.3894736842105262,14,9,10,30,20,0.2905263157894735,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,22.384285970817654,1.214982058250378,3.084272364173711,2
4,0,0.2222222222222222,11,0,15,0.3789473684210527,14,24,28,22,41,0.3631578947368421,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,25.04859056446849,4.079904019876163,4.258356987504843,2
4,0,0.1111111111111111,0,0,15,0.4010526315789473,14,16,28,14,34,0.631578947368421,0,0,0,1,0,0,0.09433962264150941,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,9.266417717855713,3.2806472541911944,10.405398594707133,0
4,0,0.1111111111111111,14,1,15,0.4010526315789473,14,16,28,14,34,0.05263157894736836,0,0,0,1,0,0,0.169811320754717,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,23.12930545845444,6.482226395154106,4.977733779385463,2
4,4,0.1111111111111111,9,0,15,0.6842105263157894,14,10,11,22,20,0.44842105263157883,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.80819639451781,1.5934389677550955,5.337727737145555,2
4,8,0.1111111111111111,11,0,8,0.26315789473684204,14,10,20,1,14,0.26315789473684204,1,0,0,1,0,0,0.22641509433962265,0,0.08333333333333333,0.08333333333333333,0.5930232558139535,1.0,0.3117569352708058,21.860550347050847,4.200112092262669,5.032218184375855,0
4,9,0.1111111111111111,12,0,15,0.19999999999999996,17,16,11,6,24,0.19999999999999996,0,0,0,1,0,0,0.05660377358490565,1,0.5,0.0,0.15116279069767458,0.4888888888888888,1.0,12.84127274221898,7.121245516036394,4.313719417184248,1
0,0,0.1111111111111111,10,1,15,0.4736842105263157,14,8,9,30,34,0.463157894736842,0,0,0,1,0,1,0.3962264150943396,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,19.048008490803692,2.2105012896613467,4.581934865301625,1
4,14,0.1111111111111111,1,0,15,0.05263157894736836,14,8,9,30,29,0.1578947368421053,0,0,0,1,0,0,0.45283018867924524,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,29.918093753499523,19.164129564837705,11.40454239884076,2
4,0,0.6666666666666666,11,0,15,0.463157894736842,14,10,10,1,41,0.3526315789473684,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,23.441051156474757,4.629542242885217,6.692482368905988,0
4,0,0.1111111111111111,5,0,15,0.43157894736842106,14,24,10,1,29,0.3915789473684208,0,0,1,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,23.035317132028975,1.5221804132295205,4.421081027456709,2
0,8,0.1111111111111111,11,0,8,0.368421052631579,14,16,11,9,17,0.368421052631579,0,0,0,1,0,0,0.490566037735849,0,0.08333333333333333,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,11.714370591090454,4.570563357221745,13.152267372437233,0
4,3,0.1111111111111111,6,0,15,0.5263157894736841,14,9,9,30,34,0.3610526315789475,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.95947514639987,0.30320463418078525,2.3209513145601646,2
4,0,0.1111111111111111,2,0,15,0.4010526315789473,14,10,10,30,20,0.34947368421052616,1,0,0,1,1,1,0.037735849056603765,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,29.11316062157721,15.347948612792939,7.0466317513056165,1
4,0,0.6666666666666666,11,0,15,0.5368421052631578,14,15,11,12,41,0.37157894736842123,1,0,0,1,1,0,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,24.803485493973504,4.196849305601646,4.235920750340183,2
4,0,0.1111111111111111,2,0,15,0.6736842105263157,14,16,20,9,14,0.7105263157894737,1,0,0,1,1,0,0.037735849056603765,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,0
3,14,0.1111111111111111,14,1,5,0.4010526315789473,14,28,33,26,38,0.368421052631579,0,0,0,1,1,0,0.3962264150943396,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,0.6937515167012609,3.814433267271909,0.17273475485791892,0
3,8,0.1111111111111111,6,0,7,0.1578947368421053,14,10,11,1,20,0.1578947368421053,1,0,0,1,1,0,0.3773584905660377,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2.808932156338809,7.2094955386108,5.874406299477438,0
4,14,0.1111111111111111,0,0,15,0.26315789473684204,14,24,11,1,3,0.4978947368421054,1,0,0,1,0,1,0.169811320754717,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,23.181006429641947,1.7077812678594724,5.138379631959755,2
4,3,0.1111111111111111,13,0,15,0.368421052631579,14,8,9,30,41,0.28421052631578947,1,0,0,1,0,1,0.07547169811320753,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,18.805773267231615,3.554890784522302,7.230534002092045,1
4,0,0.3333333333333333,16,0,15,0.6631578947368422,14,24,11,30,41,0.6168421052631579,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,25.115942702389354,0.8158589515529497,5.14682310283343,2
4,0,0.1111111111111111,3,0,15,0.28421052631578947,14,16,11,9,17,0.18842105263157904,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,21.616853613065242,4.220134952967731,4.331814135208477,2
4,0,0.1111111111111111,16,0,15,0.4736842105263157,14,16,28,9,1,0.3063157894736841,0,0,0,1,0,0,0.018867924528301883,0,0.16666666666666666,0.0,0.2093023255813954,0.0,0.12417437252311753,22.605110883365153,1.042813293854013,5.975441356964229,2
4,3,0.1111111111111111,13,0,15,0.43157894736842106,14,9,28,30,1,0.36526315789473673,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,21.798831209043176,1.7984227733964195,3.104905868296972,2
4,0,0.1111111111111111,8,0,15,0.16842105263157903,14,10,11,30,41,0.1578947368421053,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,20.876150830934172,2.209119637349048,4.681323779171743,2
4,3,0.2222222222222222,11,0,15,0.5263157894736841,14,15,10,12,20,0.4347368421052633,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,23.636106445422822,6.4204401698053815,7.693083949312848,1
4,3,0.1111111111111111,13,0,15,0.4010526315789473,14,9,10,4,43,0.5368421052631578,0,0,1,1,0,1,0.037735849056603765,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,21.627978290599486,1.8851948046339917,3.7066078030700114,2
4,0,0.1111111111111111,11,0,15,0.4736842105263157,14,10,10,8,20,0.36736842105263157,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1.1025516229981625,4.762167936816735,0.24888339253075878,0
4,0,0.1111111111111111,15,0,15,0.4736842105263157,14,10,28,30,20,0.48315789473684223,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,21.74743094200491,2.3263531237263417,6.249264455361579,2
3,0,0.1111111111111111,11,0,15,0.6421052631578947,14,24,28,30,3,0.4263157894736842,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,24.430423562512985,3.6744060178704436,4.734614468067971,2
4,0,0.1111111111111111,11,0,15,0.3894736842105262,14,9,9,30,34,0.28421052631578947,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,24.329510738458264,3.7225538551167827,4.725377188525465,2
4,15,0.1111111111111111,12,0,14,0.4736842105263157,14,24,11,1,29,0.4736842105263157,0,0,0,1,0,1,0.09433962264150941,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,23.89911574570044,5.828446576425889,6.245406168054343,2
4,0,0.1111111111111111,6,0,15,0.7263157894736842,14,28,28,26,38,0.7157894736842105,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,3,0.4444444444444444,15,0,15,0.18947368421052624,14,9,11,8,34,0.13052631578947382,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,20.631209115555773,2.0550212804864265,3.3474662024178636,2
4,0,0.1111111111111111,15,0,15,0.28421052631578947,14,8,9,30,41,0.20315789473684198,1,0,0,0,0,1,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,19.889968367149578,4.203600531104444,9.250881121277505,0
4,5,0.1111111111111111,5,0,15,0.5789473684210527,14,15,20,12,14,0.4821052631578948,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,21.337840445799042,2.525500022857107,4.146534176519486,1
4,0,0.2222222222222222,8,0,15,0.42105263157894735,14,8,9,22,29,0.32947368421052636,1,1,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,23.788578155071168,0.8561771561807643,4.1222682892498845,2
4,14,0.1111111111111111,16,0,15,0.4010526315789473,14,16,11,9,41,0.1578947368421053,0,0,0,1,0,0,0.20754716981132076,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,21.77026614518772,5.129330003490013,10.900204382482801,0
4,0,0.2222222222222222,16,0,15,0.28421052631578947,14,24,28,29,2,0.32842105263157895,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,23.38517467557774,3.9390644902269316,11.370210167911925,2
4,17,0.1111111111111111,1,0,16,0.4736842105263157,14,10,28,22,29,0.4736842105263157,0,0,0,1,0,0,0.09433962264150941,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,22.716131284425437,3.3281308470302267,7.689765238520104,1
4,0,0.1111111111111111,16,0,15,0.4526315789473685,14,24,20,30,19,0.2947368421052632,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,24.436686087799302,3.9908277255440106,8.958462893322771,2
4,0,0.3333333333333333,8,0,15,0.368421052631579,14,10,11,22,29,0.6526315789473685,1,0,0,0,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,1,0.1111111111111111,6,0,15,0.6526315789473685,14,18,24,9,14,0.5757894736842104,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,23.974931038920545,0.460375542984326,3.738274341823881,2
4,5,0.1111111111111111,6,0,15,0.4736842105263157,14,15,28,9,17,0.4736842105263157,1,0,0,1,0,0,0.09433962264150941,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,21.438716465321747,2.1891512456844824,6.445259519319446,2
4,15,0.1111111111111111,16,0,14,0.7894736842105263,14,24,11,1,34,0.7894736842105263,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,30.431969553773513,11.856008344124813,5.071246251821652,2
4,14,0.1111111111111111,10,1,15,0.5789473684210527,14,24,9,30,34,0.3705263157894736,0,0,0,1,0,1,0.13207547169811323,0,0.0,0.08333333333333333,0.9999999999999999,0.24444444444444446,0.4147952443857331,20.883486690149798,1.664304598423029,5.271571004352442,2
4,3,0.1111111111111111,2,0,15,0.5368421052631578,14,24,10,30,41,0.4263157894736842,1,0,1,1,0,0,0.09433962264150941,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,32.1560401569348,28.653917067472694,11.253222619577128,1
4,5,0.1111111111111111,14,1,15,0.26315789473684204,14,9,11,22,1,0.24526315789473685,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,21.857368853781303,2.4963899333704265,3.1780407664557133,1
4,0,0.1111111111111111,12,0,15,0.2421052631578946,14,10,10,30,41,0.22421052631578942,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,22.792337049382574,5.588289736621267,5.646929585048269,2
3,8,0.1111111111111111,14,1,8,0.26315789473684204,14,9,28,30,41,0.26315789473684204,0,0,0,0,0,0,0.33962264150943394,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,0,0.1111111111111111,0,0,15,0.6210526315789473,14,24,28,22,34,0.6284210526315788,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,19.693346129483782,0.7173414646240506,2.922058249149688,2
4,3,0.2222222222222222,13,0,15,0.463157894736842,14,15,20,12,17,0.39684210526315766,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.374823754740845,3.381341795838303,4.702325528702938,2
4,4,0.1111111111111111,11,0,15,0.43157894736842106,14,16,20,12,17,0.3768421052631581,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,25.20713120148416,3.273187763911315,4.22757998598466,2
4,0,0.2222222222222222,15,0,15,0.368421052631579,14,24,10,1,41,0.29157894736842116,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,19.572254057226115,4.455605244597393,9.54919391748443,0
3,14,0.1111111111111111,13,0,5,0.4010526315789473,14,24,19,1,9,0.368421052631579,0,0,0,1,0,0,0.2641509433962264,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,22.089584004145216,1.97431296356179,4.440427650237912,1
4,3,0.1111111111111111,13,0,15,0.3999999999999999,14,10,11,22,34,0.30105263157894724,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,22.86912748639812,1.5768570815329304,4.055914424424709,2
4,4,0.1111111111111111,11,0,15,0.5052631578947369,14,9,9,1,41,0.22631578947368425,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,23.57906421459343,4.5969276353318245,4.656033518619932,2
4,3,0.3333333333333333,16,0,15,0.2315789473684211,14,10,10,22,34,0.16947368421052622,0,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,0,0.3333333333333333,11,0,15,0.5263157894736841,14,10,10,30,34,0.4347368421052633,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,24.517417376353265,3.632899261623599,4.74257764008737,2
4,0,0.5555555555555556,5,0,15,0.41052631578947363,14,28,28,22,34,0.3663157894736844,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,8.35095638406634,2.8926017765476626,8.445710402008297,0
3,14,0.1111111111111111,10,1,15,0.7894736842105263,14,9,11,1,20,0.4178947368421051,0,0,0,1,0,0,0.3018867924528302,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,22.078957941363594,-0.4057559847885796,2.3761440026929876,2
4,0,0.2222222222222222,0,0,15,0.5052631578947369,14,8,9,30,34,0.3873684210526316,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,21.769737477986002,1.7298553496735087,4.885912502864918,1
4,0,0.1111111111111111,2,0,15,0.4736842105263157,14,8,9,8,41,0.334736842105263,1,0,0,0,0,1,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,0
4,0,0.1111111111111111,16,0,15,0.3789473684210527,14,8,9,30,9,0.37578947368421045,0,0,1,1,0,0,0.07547169811320753,0,0.0,0.08333333333333333,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.19034927005555,2.8817399923329354,8.793321210996965,1
4,3,0.3333333333333333,15,0,15,0.21052631578947367,14,8,11,22,29,0.15578947368421048,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.46167492630035,2.392431888243775,5.440386303991769,1
4,8,0.1111111111111111,10,1,8,0.368421052631579,14,16,11,9,17,0.40947368421052643,0,0,0,1,0,0,0.20754716981132076,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,21.610737049111293,0.7074033188521602,4.989964589450437,2
3,14,0.1111111111111111,9,0,15,0.368421052631579,14,24,11,30,41,0.1568421052631579,0,0,0,0,0,0,0.22641509433962265,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0.7663409582009599,3.7386677648935853,1.4148732356829345,0
4,16,0.1111111111111111,6,0,16,0.6842105263157894,14,24,9,12,17,0.6842105263157894,1,0,1,0,0,0,0.3584905660377358,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.17085494903887,3.2581244423845024,4.884487443233597,0
4,14,0.1111111111111111,14,1,5,0.4010526315789473,14,8,9,30,34,0.1210526315789473,0,0,0,1,0,1,0.2830188679245283,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,21.96123235056114,2.009313644123398,3.888075101561891,2
4,14,0.1111111111111111,11,0,15,0.368421052631579,14,9,9,22,34,0.26315789473684204,1,0,0,1,0,1,0.15094339622641512,0,0.25,0.25,0.2093023255813954,0.0,0.12417437252311753,24.566303699092103,5.384859811785688,7.020436855684782,1
3,5,0.1111111111111111,10,1,15,0.4736842105263157,14,8,9,12,3,0.13473684210526304,0,0,0,1,0,0,0.3018867924528302,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,24.62846114957897,17.276664313476285,6.8201547107173575,1
3,5,0.1111111111111111,14,1,0,0.4010526315789473,14,28,33,26,38,0.05263157894736836,0,0,0,0,0,0,0.32075471698113206,0,0.0,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,21.87469011479566,6.726058741229339,11.079988173513584,0
3,14,0.1111111111111111,14,1,15,0.5789473684210527,14,28,33,26,38,0.18421052631578938,0,0,0,1,0,0,0.3018867924528302,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.03376710040583,3.903363950143652,5.162556823257714,2
4,5,0.1111111111111111,10,1,15,0.4736842105263157,14,8,10,30,20,0.4263157894736842,0,0,1,0,0,0,0.22641509433962265,0,0.0,0.25,0.9999999999999999,0.24444444444444446,0.4147952443857331,21.451434379032403,2.849347461447347,10.962936948501351,0
4,0,0.1111111111111111,11,0,15,0.5263157894736841,14,24,28,1,3,0.5263157894736841,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.08333333333333333,0.5581395348837211,0.28888888888888886,0.7727873183619551,14.167209822798178,7.571957936186512,16.942914720117656,0
4,0,0.1111111111111111,8,0,15,0.3263157894736841,14,8,10,8,34,0.2526315789473683,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,20.78966582450412,2.2867183704105707,3.8114419902981056,2
3,8,0.1111111111111111,13,0,8,0.368421052631579,14,8,11,1,29,0.368421052631579,0,0,0,1,0,0,0.3962264150943396,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,25.426023875215204,4.966993414170249,11.129409462033305,2
4,0,0.4444444444444444,11,0,15,0.42105263157894735,14,9,9,30,20,0.32947368421052636,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,25.173650426191866,1.2535366418295415,4.549379410072769,2
0,14,0.1111111111111111,14,1,5,0.4010526315789473,14,8,9,30,41,0.1947368421052631,0,0,0,1,0,1,0.4150943396226415,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,23.7313916948249,0.568641031832936,2.783917056505693,2
4,5,0.1111111111111111,10,1,8,0.26315789473684204,14,8,9,30,41,0.26315789473684204,0,0,0,1,0,0,0.3773584905660377,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,29.767279093863273,22.911264052481904,8.821080338386496,2
4,3,0.2222222222222222,12,0,15,0.26315789473684204,14,8,9,22,29,0.17157894736842105,1,0,0,1,0,0,0.2830188679245283,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,3.326849099035937,8.150434164927763,6.194419133199213,0
4,4,0.1111111111111111,13,0,15,0.5473684210526315,14,9,33,1,38,0.3705263157894736,0,0,0,1,0,0,0.018867924528301883,0,0.08333333333333333,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0.14705616939144583,2.333180156633721,0.35360138951847464,0
4,5,0.1111111111111111,12,0,15,0.5684210526315789,14,24,28,1,20,0.4757894736842103,1,1,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,23.106183141130966,5.079390526024507,4.272387808946143,1
4,0,0.5555555555555556,5,0,15,0.3052631578947369,14,8,9,30,41,0.19894736842105276,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.05549187558946,2.3253823062059644,2.7863678983273603,2
4,3,0.1111111111111111,16,0,15,0.4010526315789473,14,8,9,30,41,0.042105263157894646,1,0,0,1,0,1,0.1132075471698113,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,22.58619063335321,1.746333460260355,5.538997332555898,2
4,0,0.2222222222222222,9,0,15,0.3157894736842104,14,24,11,1,41,0.3052631578947369,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.410024075136516,2.0578084191357346,5.728171702968976,1
4,0,0.1111111111111111,13,0,15,0.4842105263157894,14,8,10,30,3,0.4621052631578948,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,23.164158415852842,1.6982283640809863,4.310620625071808,2
4,0,0.1111111111111111,9,0,15,0.3789473684210527,14,9,11,30,41,0.368421052631579,1,0,0,1,1,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,20.276516828623286,1.6998469980027688,5.937725266923762,2
4,3,0.4444444444444444,8,0,15,0.2421052631578946,14,24,10,22,34,0.2715789473684209,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,21.44041899717613,3.018417783635931,7.971341322612867,2
4,0,0.6666666666666666,11,0,15,0.35789473684210527,14,8,11,30,34,0.3452631578947367,1,0,0,1,0,0,0.037735849056603765,0,0.08333333333333333,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,24.309829377359662,4.2150281038334025,6.772007913473062,0
4,3,0.3333333333333333,11,0,15,0.43157894736842106,14,8,10,1,29,0.3263157894736841,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,25.904098768967298,2.971281567048907,4.869510602076606,2
4,0,0.2222222222222222,13,0,15,0.41052631578947363,14,24,11,1,29,0.3263157894736841,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.357684909648125,3.367970906585458,5.950164987630812,2
4,0,0.1111111111111111,11,0,15,0.6105263157894736,14,9,11,30,29,0.45789473684210513,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,26.742719134387578,2.571156436829331,4.946275580343623,2
4,0,0.3333333333333333,11,0,15,0.2526315789473683,14,10,9,30,41,0.256842105263158,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,25.51355698132865,2.8142428476256836,3.166786300891925,2
0,14,0.1111111111111111,11,0,15,0.4736842105263157,14,9,9,8,34,0.06842105263157894,1,0,0,1,0,0,0.13207547169811323,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,23.1900615641389,6.04149669561076,6.894459474337872,2
0,14,0.2222222222222222,12,0,15,0.4010526315789473,14,9,9,8,34,0.06842105263157894,1,0,0,1,0,0,0.13207547169811323,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0.9647399721169392,4.45919558244829,0.22585626993810134,0
4,3,0.2222222222222222,8,0,15,0.368421052631579,14,15,28,9,34,0.32842105263157895,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,24.01925031480806,0.43346051897316623,3.064466208550945,2
4,0,0.3333333333333333,5,0,15,0.34736842105263155,14,10,11,12,17,0.3663157894736844,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.242575618040014,1.1707135565412798,3.752829042835088,1
4,0,0.1111111111111111,16,0,15,0.5263157894736841,14,9,9,12,41,0.45684210526315794,1,0,0,0,0,0,0.018867924528301883,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,22.84720333588607,1.9067747282988634,5.931737035396384,1
4,0,0.1111111111111111,11,0,15,0.5368421052631578,14,24,9,30,41,0.3610526315789475,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,24.795797580642155,3.500077641633699,4.76805979054945,2
4,0,0.1111111111111111,16,0,15,0.2526315789473683,14,15,28,1,17,0.19052631578947365,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,20.308950717748854,0.4227569172944694,2.8767292332945464,2
4,3,0.1111111111111111,3,0,15,0.6842105263157894,14,24,10,1,3,0.5189473684210528,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,22.26695032917735,2.285071407984464,6.416584681247838,2
4,3,0.5555555555555556,11,0,15,0.5157894736842106,14,10,28,22,17,0.4842105263157894,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,22.70794604847548,4.496239791557955,4.57694366208385,2
4,8,0.1111111111111111,16,0,9,0.368421052631579,14,24,28,1,1,0.368421052631579,1,0,0,1,0,0,0.09433962264150941,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,26.352014749246113,-0.07965464959694507,4.992069584012549,2
4,3,0.3333333333333333,13,0,15,0.28421052631578947,14,10,11,8,34,0.23684210526315796,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,18.955435952624278,3.7174430453497913,5.280248266364323,2
